Date,Close
2023-01-03,260.4322204589844
2023-01-04,261.6728820800781
2023-01-05,257.57659912109375
2023-01-06,264.68603515625
2023-01-09,266.3994445800781
2023-01-10,268.654296875
2023-01-11,273.3021240234375
2023-01-12,274.7792053222656
2023-01-13,276.6697998046875
2023-01-17,277.2311096191406
2023-01-18,273.62713623046875
2023-01-19,270.9388732910156
2023-01-20,278.3536071777344
2023-01-23,284.5374755859375
2023-01-24,283.95654296875
2023-01-25,283.3263244628906
2023-01-26,288.8504943847656
2023-01-27,291.72576904296875
2023-01-30,285.8274841308594
2023-01-31,290.1109313964844
2023-02-01,296.3144836425781
2023-02-02,306.94915771484375
2023-02-03,301.49395751953125
2023-02-06,298.9435729980469
2023-02-07,305.1373596191406
2023-02-08,299.7116394042969
2023-02-09,297.0628662109375
2023-02-10,295.1131591796875
2023-02-13,299.8396911621094
2023-02-14,302.05523681640625
2023-02-15,304.3692932128906
2023-02-16,298.6580505371094
2023-02-17,296.5508117675781
2023-02-21,289.5299377441406
2023-02-22,289.7465515136719
2023-02-23,292.27728271484375
2023-02-24,287.38330078125
2023-02-27,289.44134521484375
2023-02-28,289.06707763671875
2023-03-01,286.7431945800781
2023-03-02,289.1163330078125
2023-03-03,295.0933837890625
2023-03-06,295.42822265625
2023-03-07,291.8045654296875
2023-03-08,293.26190185546875
2023-03-09,288.180908203125
2023-03-10,284.1337890625
2023-03-13,286.24102783203125
2023-03-14,292.81878662109375
2023-03-15,294.35491943359375
2023-03-16,302.11431884765625
2023-03-17,300.6865539550781
2023-03-20,301.753662109375
2023-03-21,306.06341552734375
2023-03-22,301.9015808105469
2023-03-23,305.4815368652344
2023-03-24,306.6058044433594
2023-03-27,304.50518798828125
2023-03-28,302.8876953125
2023-03-29,308.4106140136719
2023-03-30,311.32977294921875
2023-03-31,316.50738525390625
2023-04-03,315.73822021484375
2023-04-04,314.673095703125
2023-04-05,311.5664978027344
2023-04-06,313.6671142578125
2023-04-10,313.4896240234375
2023-04-11,311.47772216796875
2023-04-12,308.7262268066406
2023-04-13,314.771728515625
2023-04-14,314.1800231933594
2023-04-17,314.44622802734375
2023-04-18,314.4659729003906
2023-04-19,314.3180236816406
2023-04-20,311.9215087890625
2023-04-21,312.24700927734375
2023-04-24,311.5960998535156
2023-04-25,305.7182312011719
2023-04-26,307.5722961425781
2023-04-27,315.9354553222656
2023-04-28,318.114990234375
2023-05-01,317.7500915527344
2023-05-02,314.9787902832031
2023-05-03,312.9176025390625
2023-05-04,311.8130798339844
2023-05-05,318.4404296875
2023-05-08,319.2294006347656
2023-05-09,317.2076721191406
2023-05-10,320.6594543457031
2023-05-11,321.7048645019531
2023-05-12,320.5509338378906
2023-05-15,322.2867126464844
2023-05-16,322.651611328125
2023-05-17,326.5570068359375
2023-05-18,332.622314453125
2023-05-19,331.87274169921875
2023-05-22,332.9872131347656
2023-05-23,328.7661437988281
2023-05-24,327.0797424316406
2023-05-25,335.03851318359375
2023-05-26,343.59893798828125
2023-05-30,345.15716552734375
2023-05-31,343.1945495605469
2023-06-01,347.15911865234375
2023-06-02,349.7627868652344
2023-06-05,350.0093078613281
2023-06-06,349.9501647949219
2023-06-07,344.0130920410156
2023-06-08,348.283447265625
2023-06-09,349.6147766113281
2023-06-12,355.52227783203125
2023-06-13,358.2541809082031
2023-06-14,360.8577880859375
2023-06-15,365.15765380859375
2023-06-16,362.8597717285156
2023-06-20,362.34033203125
2023-06-21,357.4024353027344
2023-06-22,361.619384765625
2023-06-23,358.03448486328125
2023-06-26,353.2348937988281
2023-06-27,359.3084716796875
2023-06-28,360.0096130371094
2023-06-29,359.2887268066406
2023-06-30,364.8290710449219
2023-07-03,365.68817138671875
2023-07-05,365.6783142089844
2023-07-06,362.8933410644531
2023-07-07,361.6885070800781
2023-07-10,361.8070068359375
2023-07-11,363.59454345703125
2023-07-12,368.186767578125
2023-07-13,374.4381103515625
2023-07-14,374.3591003417969
2023-07-17,377.8551025390625
2023-07-18,380.9461975097656
2023-07-19,380.8572998046875
2023-07-20,372.0777893066406
2023-07-21,370.9618225097656
2023-07-24,371.5543518066406
2023-07-25,374.0727233886719
2023-07-26,372.8283386230469
2023-07-27,371.93951416015625
2023-07-28,378.71429443359375
2023-07-31,378.9118347167969
2023-08-01,378.0328369140625
2023-08-02,369.73724365234375
2023-08-03,369.14471435546875
2023-08-04,367.41644287109375
2023-08-07,370.5273132324219
2023-08-08,367.3769226074219
2023-08-09,363.33782958984375
2023-08-10,364.0093078613281
2023-08-11,361.6885070800781
2023-08-14,365.7474060058594
2023-08-15,361.8662109375
2023-08-16,358.03448486328125
2023-08-17,354.12371826171875
2023-08-18,353.6792907714844
2023-08-21,359.37762451171875
2023-08-22,358.8640441894531
2023-08-23,364.5228576660156
2023-08-24,356.73089599609375
2023-08-25,359.49609375
2023-08-28,362.2020568847656
2023-08-29,370.11248779296875
2023-08-30,372.1765441894531
2023-08-31,373.29248046875
2023-09-01,372.8974914550781
2023-09-05,373.3714599609375
2023-09-06,370.0828857421875
2023-09-07,367.4361877441406
2023-09-08,367.94970703125
2023-09-11,372.28515625
2023-09-12,368.1571350097656
2023-09-13,369.55950927734375
2023-09-14,372.5814514160156
2023-09-15,366.20172119140625
2023-09-18,366.5834655761719
2023-09-19,365.80218505859375
2023-09-20,360.53076171875
2023-09-21,353.9242248535156
2023-09-22,353.9737243652344
2023-09-25,355.655029296875
2023-09-26,350.3144226074219
2023-09-27,351.1352844238281
2023-09-28,354.0726623535156
2023-09-29,354.3297119140625
2023-10-02,357.2868957519531
2023-10-03,351.0166015625
2023-10-04,355.79345703125
2023-10-05,354.7451477050781
2023-10-06,360.6890563964844
2023-10-09,362.5285949707031
2023-10-10,364.5362548828125
2023-10-11,367.1373291015625
2023-10-12,365.8615417480469
2023-10-13,361.26263427734375
2023-10-16,365.3472595214844
2023-10-17,364.1505432128906
2023-10-18,359.3736267089844
2023-10-19,356.010986328125
2023-10-20,350.70013427734375
2023-10-23,351.75836181640625
2023-10-24,355.1803283691406
2023-10-25,346.4869689941406
2023-10-26,339.88043212890625
2023-10-27,341.5123291015625
2023-10-30,345.3594970703125
2023-10-31,347.0111083984375
2023-11-01,353.0341796875
2023-11-02,359.44287109375
2023-11-03,363.6658935546875
2023-11-06,365.1494140625
2023-11-07,368.6011047363281
2023-11-08,368.83837890625
2023-11-09,366.0
2023-11-10,374.2285461425781
2023-11-13,373.06146240234375
2023-11-14,381.09210205078125
2023-11-15,381.37896728515625
2023-11-16,381.705322265625
2023-11-17,381.7943420410156
2023-11-20,386.442626953125
2023-11-21,384.1976013183594
2023-11-22,385.7701416015625
2023-11-24,385.2261657714844
2023-11-27,384.8899230957031
2023-11-28,385.8987121582031
2023-11-29,385.5228576660156
2023-11-30,384.55364990234375
2023-12-01,385.65142822265625
2023-12-04,382.07122802734375
2023-12-05,383.0306091308594
2023-12-06,380.815185546875
2023-12-07,386.1361083984375
2023-12-08,387.8569030761719
2023-12-11,391.17010498046875
2023-12-12,394.28546142578125
2023-12-13,399.2996520996094
2023-12-14,398.95355224609375
2023-12-15,400.8820495605469
2023-12-18,403.40704345703125
2023-12-19,405.46832275390625
2023-12-20,399.4431457519531
2023-12-21,404.09088134765625
2023-12-22,404.69537353515625
2023-12-26,407.1728515625
2023-12-27,408.0016784667969
2023-12-28,407.8033752441406
2023-12-29,406.03851318359375
2024-01-02,399.1674499511719
2024-01-03,394.94366455078125
2024-01-04,392.9110412597656
2024-01-05,393.3771057128906
2024-01-08,401.5074157714844
2024-01-09,402.3005676269531
2024-01-10,405.0272216796875
2024-01-11,405.8700256347656
2024-01-12,406.0782165527344
2024-01-16,406.03851318359375
2024-01-17,403.7481689453125
2024-01-18,409.4790344238281
2024-01-19,417.5993957519531
2024-01-22,418.1447448730469
2024-01-23,419.8798522949219
2024-01-24,422.2098693847656
2024-01-25,422.7254638671875
2024-01-26,420.2070617675781
2024-01-29,424.5101318359375
2024-01-30,421.68438720703125
2024-01-31,413.4252014160156
2024-02-01,418.2934875488281
2024-02-02,425.36285400390625
2024-02-05,424.8076171875
2024-02-06,423.9549255371094
2024-02-07,428.3175048828125
2024-02-08,429.1107482910156
2024-02-09,433.33447265625
2024-02-12,431.6390075683594
2024-02-13,424.90673828125
2024-02-14,429.5370788574219
2024-02-15,430.81610107421875
2024-02-16,426.90960693359375
2024-02-20,423.6872253417969
2024-02-21,421.9917297363281
2024-02-22,434.3458557128906
2024-02-23,433.06683349609375
2024-02-26,432.8387756347656
2024-02-27,433.87982177734375
2024-02-28,431.5696105957031
2024-02-29,435.2679748535156
2024-03-01,441.82171630859375
2024-03-04,440.2452392578125
2024-03-05,432.34295654296875
2024-03-06,435.0597229003906
2024-03-07,441.6631164550781
2024-03-08,435.28778076171875
2024-03-11,433.67156982421875
2024-03-12,439.8883056640625
2024-03-13,436.50732421875
2024-03-14,435.40673828125
2024-03-15,430.23114013671875
2024-03-18,434.3343811035156
2024-03-19,435.41656494140625
2024-03-20,440.5791320800781
2024-03-21,442.6640930175781
2024-03-22,443.17041015625
2024-03-25,441.56207275390625
2024-03-26,440.1324157714844
2024-03-27,441.6314697265625
2024-03-28,440.81744384765625
2024-04-01,441.7507019042969
2024-04-02,437.93829345703125
2024-04-03,438.921142578125
2024-04-04,432.20977783203125
2024-04-05,437.3028869628906
2024-04-08,437.4319763183594
2024-04-09,439.05023193359375
2024-04-10,435.2179870605469
2024-04-11,442.16766357421875
2024-04-12,435.1187438964844
2024-04-15,427.9605712890625
2024-04-16,428.0002746582031
2024-04-17,422.7780456542969
2024-04-18,420.3655700683594
2024-04-19,411.6685791015625
2024-04-22,415.80859375
2024-04-23,422.0136413574219
2024-04-24,423.44329833984375
2024-04-25,421.3981018066406
2024-04-26,427.9009704589844
2024-04-29,429.638427734375
2024-04-30,421.5370788574219
2024-05-01,418.4891357421875
2024-05-02,423.8304748535156
2024-05-03,432.3487854003906
2024-05-06,437.08447265625
2024-05-07,437.1539611816406
2024-05-08,436.8958740234375
2024-05-09,437.84893798828125
2024-05-10,438.8814697265625
2024-05-13,439.89410400390625
2024-05-14,442.7236022949219
2024-05-15,449.6435241699219
2024-05-16,448.7301330566406
2024-05-17,448.51171875
2024-05-20,451.6390686035156
2024-05-21,452.5226745605469
2024-05-22,452.43328857421875
2024-05-23,450.3980712890625
2024-05-24,454.6571960449219
2024-05-28,456.3747863769531
2024-05-29,453.1580810546875
2024-05-30,448.30322265625
2024-05-31,447.4692687988281
2024-06-03,449.8718566894531
2024-06-04,451.10296630859375
2024-06-05,460.1970520019531
2024-06-06,460.0382080078125
2024-06-07,459.6311950683594
2024-06-10,461.48773193359375
2024-06-11,464.65478515625
2024-06-12,470.74072265625
2024-06-13,473.292236328125
2024-06-14,475.7445068359375
2024-06-17,481.5722961425781
2024-06-18,481.7211608886719
2024-06-20,478.0080871582031
2024-06-21,476.72735595703125
2024-06-24,471.3000183105469
2024-06-25,476.6895751953125
2024-06-26,477.6740417480469
2024-06-27,478.9070739746094
2024-06-28,476.42108154296875
2024-07-01,479.2153625488281
2024-07-02,484.2469482421875
2024-07-03,488.2841796875
2024-07-05,493.37542724609375
2024-07-08,494.54876708984375
2024-07-09,494.9763488769531
2024-07-10,500.1372375488281
2024-07-11,489.1691589355469
2024-07-12,492.04290771484375
2024-07-15,493.3654479980469
2024-07-16,493.5544128417969
2024-07-17,479.0661926269531
2024-07-18,476.7989501953125
2024-07-19,472.57281494140625
2024-07-22,479.61309814453125
2024-07-23,477.922607421875
2024-07-24,460.7794189453125
2024-07-25,455.69805908203125
2024-07-26,460.3717041015625
2024-07-29,461.29644775390625
2024-07-30,454.9622497558594
2024-07-31,468.42620849609375
2024-08-01,457.08026123046875
2024-08-02,446.2314758300781
2024-08-05,432.9266052246094
2024-08-06,437.0632629394531
2024-08-07,432.3299255371094
2024-08-08,445.5553283691406
2024-08-09,447.8821716308594
2024-08-12,448.84674072265625
2024-08-13,459.9838562011719
2024-08-14,460.1330261230469
2024-08-15,471.7574462890625
2024-08-16,472.364013671875
2024-08-19,478.5689697265625
2024-08-20,477.56463623046875
2024-08-21,479.79205322265625
2024-08-22,472.1850280761719
2024-08-23,477.3061218261719
2024-08-26,472.6722412109375
2024-08-27,474.08428955078125
2024-08-28,468.7046203613281
2024-08-29,468.0185241699219
2024-08-30,473.5970458984375
2024-09-03,459.21820068359375
2024-09-04,458.0249328613281
2024-09-05,458.4525146484375
2024-09-06,446.17181396484375
2024-09-09,451.909423828125
2024-09-10,456.0859069824219
2024-09-11,465.98992919921875
2024-09-12,470.5641784667969
2024-09-13,472.6722412109375
2024-09-16,470.58404541015625
2024-09-17,470.8326416015625
2024-09-18,468.7941589355469
2024-09-19,480.6472473144531
2024-09-20,479.7323913574219
2024-09-23,481.0040588378906
2024-09-24,483.3241882324219
2024-09-25,483.7723388671875
2024-09-26,487.4069519042969
2024-09-27,484.6983947753906
2024-09-30,486.0128173828125
2024-10-01,479.241455078125
2024-10-02,479.9186096191406
2024-10-03,479.5601501464844
2024-10-04,485.2659912109375
2024-10-07,480.0679931640625
2024-10-08,487.2376403808594
2024-10-09,491.0713806152344
2024-10-10,490.5137939453125
2024-10-11,491.2804870605469
2024-10-14,495.4031066894531
2024-10-15,488.7811279296875
2024-10-16,488.84088134765625
2024-10-17,489.179443359375
2024-10-18,492.3858642578125
2024-10-21,493.3318786621094
2024-10-22,493.86956787109375
2024-10-23,486.3016052246094
2024-10-24,490.2449035644531
2024-10-25,493.2322998046875
2024-10-28,493.31195068359375
2024-10-29,498.0518798828125
2024-10-30,494.2878112792969
2024-10-31,481.8106384277344
2024-11-01,485.3755187988281
2024-11-04,483.9615173339844
2024-11-05,490.1353759765625
2024-11-06,503.44903564453125
2024-11-07,511.37542724609375
2024-11-08,511.9729919433594
2024-11-11,511.6741943359375
2024-11-12,510.74810791015625
2024-11-13,510.0909118652344
2024-11-14,506.5459289550781
2024-11-15,494.4770202636719
2024-11-18,497.9124450683594
2024-11-19,501.33795166015625
2024-11-20,501.0491943359375
2024-11-21,502.8515625
2024-11-22,503.6581726074219
2024-11-25,504.45477294921875
2024-11-26,507.1632995605469
2024-11-27,503.1701965332031
2024-11-29,507.5914611816406
2024-12-02,513.1180419921875
2024-12-03,514.69140625
2024-12-04,521.0545043945312
2024-12-05,519.610595703125
2024-12-06,524.2608642578125
2024-12-09,520.1781616210938
2024-12-10,518.4057006835938
2024-12-11,527.6864013671875
2024-12-12,524.2808837890625
2024-12-13,528.2938842773438
2024-12-16,535.9016723632812
2024-12-17,533.5416259765625
2024-12-18,514.2930908203125
2024-12-19,512.0028076171875
2024-12-20,516.473876953125
2024-12-23,521.5057373046875
2024-12-24,528.5772705078125
2024-12-26,528.2182006835938
2024-12-27,521.196533203125
2024-12-30,514.2646484375
2024-12-31,509.8961181640625
2025-01-02,508.8987121582031
2025-01-03,517.2269287109375
2025-01-06,523.1713256835938
2025-01-07,513.8357543945312
2025-01-08,513.925537109375
2025-01-10,505.8666687011719
