Date,Close
2023-07-26,173.5112762451172
2023-07-27,173.00863647460938
2023-07-28,175.36404418945312
2023-07-31,175.76812744140625
2023-08-01,176.06375122070312
2023-08-02,171.707763671875
2023-08-03,171.00804138183594
2023-08-04,168.68218994140625
2023-08-07,169.1552734375
2023-08-08,167.85433959960938
2023-08-09,165.6862030029297
2023-08-10,165.7059326171875
2023-08-11,164.48387145996094
2023-08-14,167.10536193847656
2023-08-15,165.45953369140625
2023-08-16,163.8826904296875
2023-08-17,162.32557678222656
2023-08-18,162.5719757080078
2023-08-21,165.67636108398438
2023-08-22,165.48910522460938
2023-08-23,168.47523498535156
2023-08-24,164.59225463867188
2023-08-25,166.26766967773438
2023-08-28,167.62770080566406
2023-08-29,170.98831176757812
2023-08-30,172.2793731689453
2023-08-31,173.1170654296875
2023-09-01,173.6492462158203
2023-09-05,174.2700958251953
2023-09-06,172.42721557617188
2023-09-07,169.93380737304688
2023-09-08,170.28860473632812
2023-09-11,171.1755828857422
2023-09-12,168.0711669921875
2023-09-13,168.49496459960938
2023-09-14,169.71701049804688
2023-09-15,166.4548797607422
2023-09-18,167.25491333007812
2023-09-19,167.166015625
2023-09-20,164.53892517089844
2023-09-21,162.0303497314453
2023-09-22,162.3760223388672
2023-09-25,162.89944458007812
2023-09-26,159.96621704101562
2023-09-27,160.21310424804688
2023-09-28,161.34889221191406
2023-09-29,161.90194702148438
2023-10-02,163.6401824951172
2023-10-03,160.8649444580078
2023-10-04,162.86984252929688
2023-10-05,163.08709716796875
2023-10-06,166.1388702392578
2023-10-09,166.99810791015625
2023-10-10,167.25491333007812
2023-10-11,168.80548095703125
2023-10-12,168.9635009765625
2023-10-13,166.5437774658203
2023-10-16,168.1437530517578
2023-10-17,167.363525390625
2023-10-18,165.64505004882812
2023-10-19,164.69692993164062
2023-10-20,161.91184997558594
2023-10-23,162.0994873046875
2023-10-24,163.21548461914062
2023-10-25,161.28964233398438
2023-10-26,158.20822143554688
2023-10-27,159.12669372558594
2023-10-30,160.83531188964844
2023-10-31,161.98097229003906
2023-11-01,165.11172485351562
2023-11-02,167.90672302246094
2023-11-03,169.6350860595703
2023-11-06,170.7510986328125
2023-11-07,172.61773681640625
2023-11-08,173.59547424316406
2023-11-09,172.78562927246094
2023-11-10,177.29910278320312
2023-11-13,176.26205444335938
2023-11-14,179.78790283203125
2023-11-15,180.0150604248047
2023-11-16,180.91380310058594
2023-11-17,180.5384979248047
2023-11-20,183.15573120117188
2023-11-21,181.6742706298828
2023-11-22,182.48414611816406
2023-11-24,182.1285858154297
2023-11-27,182.11868286132812
2023-11-28,182.46438598632812
2023-11-29,182.60264587402344
2023-11-30,182.8693084716797
2023-12-01,183.28411865234375
2023-12-04,181.05206298828125
2023-12-05,182.13845825195312
2023-12-06,180.59776306152344
2023-12-07,182.790283203125
2023-12-08,184.3507537841797
2023-12-11,185.9605712890625
2023-12-12,187.1951141357422
2023-12-13,188.844482421875
2023-12-14,188.38027954101562
2023-12-15,189.3284149169922
2023-12-18,189.8945770263672
2023-12-19,190.6171417236328
2023-12-20,187.73680114746094
2023-12-21,189.8450927734375
2023-12-22,190.09255981445312
2023-12-26,190.88438415527344
2023-12-27,190.87448120117188
2023-12-28,191.1021270751953
2023-12-29,190.5181427001953
2024-01-02,185.52952575683594
2024-01-03,183.63900756835938
2024-01-04,182.2928466796875
2024-01-05,182.2433624267578
2024-01-08,186.8162841796875
2024-01-09,187.1132049560547
2024-01-10,188.70680236816406
2024-01-11,189.66690063476562
2024-01-12,190.2805938720703
2024-01-16,190.75570678710938
2024-01-17,189.8153839111328
2024-01-18,193.66574096679688
2024-01-19,198.12977600097656
2024-01-22,199.0008087158203
2024-01-23,199.80255126953125
2024-01-24,201.17837524414062
2024-01-25,202.0197296142578
2024-01-26,199.6936798095703
2024-01-29,201.52481079101562
2024-01-30,199.8619384765625
2024-01-31,195.66514587402344
2024-02-01,198.12977600097656
2024-02-02,200.17868041992188
2024-02-05,200.6339874267578
2024-02-06,199.71347045898438
2024-02-07,202.3562469482422
2024-02-08,202.98971557617188
2024-02-09,205.72158813476562
2024-02-12,204.15771484375
2024-02-13,200.693359375
2024-02-14,202.79177856445312
2024-02-15,202.3661346435547
2024-02-16,200.5053253173828
2024-02-20,198.46630859375
2024-02-21,197.2191619873047
2024-02-22,203.67271423339844
2024-02-23,203.1975860595703
2024-02-26,203.39556884765625
2024-02-27,203.5736846923828
2024-02-28,202.61361694335938
2024-02-29,204.870361328125
2024-03-01,208.61183166503906
2024-03-04,208.61183166503906
2024-03-05,203.48463439941406
2024-03-06,205.09803771972656
2024-03-07,208.3346710205078
2024-03-08,205.2366180419922
2024-03-11,204.67239379882812
2024-03-12,208.8691864013672
2024-03-13,206.6124267578125
2024-03-14,206.65200805664062
2024-03-15,203.5341339111328
2024-03-18,204.53448486328125
2024-03-19,205.5953369140625
2024-03-20,207.89547729492188
2024-03-21,208.044189453125
2024-03-22,208.11358642578125
2024-03-25,206.73548889160156
2024-03-26,205.8828582763672
2024-03-27,206.93377685546875
2024-03-28,206.4876251220703
2024-04-01,207.06265258789062
2024-04-02,205.0698699951172
2024-04-03,205.6151580810547
2024-04-04,202.36322021484375
2024-04-05,204.68319702148438
2024-04-08,204.44528198242188
2024-04-09,205.4763641357422
2024-04-10,202.95811462402344
2024-04-11,207.0131072998047
2024-04-12,203.66201782226562
2024-04-15,199.79541015625
2024-04-16,200.03334045410156
2024-04-17,197.1482391357422
2024-04-18,194.89768981933594
2024-04-19,190.88232421875
2024-04-22,192.58761596679688
2024-04-23,195.44297790527344
2024-04-24,196.3352508544922
2024-04-25,195.90896606445312
2024-04-26,198.119873046875
2024-04-29,198.9724884033203
2024-04-30,194.59031677246094
2024-05-01,192.5975341796875
2024-05-02,195.37356567382812
2024-05-03,200.8165740966797
2024-05-06,203.1761932373047
2024-05-07,202.51194763183594
2024-05-08,203.0869903564453
2024-05-09,203.02748107910156
2024-05-10,203.78097534179688
2024-05-13,204.74267578125
2024-05-14,206.55702209472656
2024-05-15,211.20689392089844
2024-05-16,210.4732208251953
2024-05-17,210.00726318359375
2024-05-20,212.47593688964844
2024-05-21,212.82296752929688
2024-05-22,213.298828125
2024-05-23,211.56381225585938
2024-05-24,213.34841918945312
2024-05-28,214.25062561035156
2024-05-29,212.89234924316406
2024-05-30,208.03428649902344
2024-05-31,208.36146545410156
2024-06-03,208.8869171142578
2024-06-04,209.32315063476562
2024-06-05,213.9730224609375
2024-06-06,213.25918579101562
2024-06-07,213.75491333007812
2024-06-10,214.30020141601562
2024-06-11,218.28578186035156
2024-06-12,223.11410522460938
2024-06-13,224.87887573242188
2024-06-14,225.7216033935547
2024-06-17,229.14205932617188
2024-06-18,229.42959594726562
2024-06-20,226.8518524169922
2024-06-21,226.45526123046875
2024-06-24,220.90338134765625
2024-06-25,224.95556640625
2024-06-26,224.6973419189453
2024-06-27,224.80661010742188
2024-06-28,224.68739318847656
2024-07-01,226.38575744628906
2024-07-02,227.51797485351562
2024-07-03,230.58689880371094
2024-07-05,231.29208374023438
2024-07-08,232.8712158203125
2024-07-09,232.6825408935547
2024-07-10,236.059326171875
2024-07-11,230.14991760253906
2024-07-12,232.20579528808594
2024-07-15,232.62294006347656
2024-07-16,231.84823608398438
2024-07-17,222.8301544189453
2024-07-18,222.85003662109375
2024-07-19,219.36395263671875
2024-07-22,224.55828857421875
2024-07-23,223.66444396972656
2024-07-24,214.40798950195312
2024-07-25,212.11375427246094
2024-07-26,214.80523681640625
2024-07-29,213.85182189941406
2024-07-30,208.47869873046875
2024-07-31,217.30807495117188
2024-08-01,209.20372009277344
2024-08-02,203.32408142089844
2024-08-05,196.5505828857422
2024-08-06,199.2222442626953
2024-08-07,195.99441528320312
2024-08-08,203.31414794921875
2024-08-09,204.22787475585938
2024-08-12,205.89642333984375
2024-08-13,212.2229766845703
2024-08-14,213.38502502441406
2024-08-15,219.5228729248047
2024-08-16,219.89031982421875
2024-08-19,223.5154571533203
2024-08-20,222.73085021972656
2024-08-21,224.04183959960938
2024-08-22,218.88722229003906
2024-08-23,222.43289184570312
2024-08-26,219.6420440673828
2024-08-27,220.97293090820312
2024-08-28,217.92385864257812
2024-08-29,215.95733642578125
2024-08-30,218.82765197753906
2024-09-03,208.7766571044922
2024-09-04,208.24034118652344
2024-09-05,207.92251586914062
2024-09-06,202.529541015625
2024-09-09,205.84674072265625
2024-09-10,208.9256134033203
2024-09-11,216.05667114257812
2024-09-12,217.84439086914062
2024-09-13,218.93690490722656
2024-09-16,218.10263061523438
2024-09-17,217.67555236816406
2024-09-18,215.68917846679688
2024-09-19,222.09519958496094
2024-09-20,221.01263427734375
2024-09-23,220.9718475341797
2024-09-24,222.4841766357422
2024-09-25,223.1209716796875
2024-09-26,226.07601928710938
2024-09-27,223.96669006347656
2024-09-30,224.62335205078125
2024-10-01,219.1510467529297
2024-10-02,220.77285766601562
2024-10-03,221.68821716308594
2024-10-04,224.15573120117188
2024-10-07,222.61354064941406
2024-10-08,226.77249145507812
2024-10-09,229.3096466064453
2024-10-10,229.24996948242188
2024-10-11,229.64793395996094
2024-10-14,232.64280700683594
2024-10-15,227.52865600585938
2024-10-16,228.235107421875
2024-10-17,228.9315643310547
2024-10-18,229.7474365234375
2024-10-21,230.822021484375
2024-10-22,230.5832061767578
2024-10-23,227.27992248535156
2024-10-24,227.94656372070312
2024-10-25,229.13055419921875
2024-10-28,229.0609130859375
2024-10-29,232.1453094482422
2024-10-30,228.4539794921875
2024-10-31,221.12109375
2024-11-01,222.78268432617188
2024-11-04,222.61354064941406
2024-11-05,225.7476806640625
2024-11-06,232.1751708984375
2024-11-07,236.22467041015625
2024-11-08,235.96597290039062
2024-11-11,234.66258239746094
2024-11-12,234.96104431152344
2024-11-13,234.1451873779297
2024-11-14,233.34921264648438
2024-11-15,227.55853271484375
2024-11-18,228.29478454589844
2024-11-19,230.1653289794922
2024-11-20,229.9663543701172
2024-11-21,232.30450439453125
2024-11-22,232.4239044189453
2024-11-25,232.4139404296875
2024-11-26,233.5780487060547
2024-11-27,230.41407775878906
2024-11-29,232.55323791503906
2024-12-02,234.76206970214844
2024-12-03,235.6077880859375
2024-12-04,239.91598510742188
2024-12-05,238.70213317871094
2024-12-06,239.62744140625
2024-12-09,238.06536865234375
2024-12-10,234.76206970214844
2024-12-11,238.1648406982422
2024-12-12,236.8315887451172
2024-12-13,237.84646606445312
2024-12-16,240.2244110107422
2024-12-17,238.7717742919922
2024-12-18,231.0707550048828
2024-12-19,231.31948852539062
2024-12-20,234.77203369140625
2024-12-23,237.259521484375
2024-12-24,239.7111358642578
2024-12-26,239.87060546875
2024-12-27,236.68148803710938
2024-12-30,233.67176818847656
2024-12-31,231.72840881347656
2025-01-02,231.18028259277344
2025-01-03,234.94741821289062
2025-01-06,237.93719482421875
2025-01-07,233.16351318359375
2025-01-08,233.0837860107422
2025-01-10,228.0011444091797
2025-01-13,226.3866729736328
2025-01-14,226.984619140625
2025-01-15,231.49917602539062
2025-01-16,229.7152862548828
2025-01-17,233.31298828125
2025-01-21,235.25634765625
2025-01-22,240.56820678710938
2025-01-23,240.99676513671875
2025-01-24,238.48532104492188
2025-01-27,226.79527282714844
2025-01-28,232.84458923339844
2025-01-29,230.95108032226562
2025-01-30,231.3795928955078
2025-01-31,230.0242156982422
2025-02-03,226.92481994628906
2025-02-04,230.1936492919922
2025-02-05,233.39273071289062
2025-02-06,234.03054809570312
2025-02-07,232.02740478515625
2025-02-10,235.4158172607422
2025-02-11,235.5254364013672
2025-02-12,235.01718139648438
2025-02-13,238.34580993652344
2025-02-14,239.15304565429688
2025-02-18,241.33560180664062
2025-02-19,241.3555145263672
2025-02-20,240.58815002441406
2025-02-21,234.07040405273438
2025-02-24,230.7218475341797
2025-02-25,227.7320556640625
2025-02-26,230.21359252929688
2025-02-27,221.83221435546875
2025-02-28,224.76220703125
2025-03-03,217.92556762695312
2025-03-04,217.75613403320312
2025-03-05,220.81570434570312
2025-03-06,214.68661499023438
2025-03-07,217.79600524902344
2025-03-10,208.53762817382812
2025-03-11,207.6905059814453
2025-03-12,210.9593505859375
2025-03-13,206.95303344726562
2025-03-14,213.211669921875
2025-03-17,214.6965789794922
2025-03-18,211.42774963378906
2025-03-19,214.17837524414062
2025-03-20,212.653564453125
2025-03-21,213.23159790039062
2025-03-24,217.26991271972656
2025-03-25,217.9887237548828
2025-03-26,213.12677001953125
2025-03-27,211.16001892089844
2025-03-28,206.0385284423828
2025-03-31,206.1383514404297
2025-04-01,207.64585876464844
2025-04-02,209.1833038330078
2025-04-03,194.90696716308594
2025-04-04,182.0682373046875
2025-04-07,183.1564483642578
2025-04-08,179.4326171875
2025-04-09,203.52268981933594
2025-04-10,194.0483856201172
2025-04-11,198.0218048095703
2025-04-14,199.8288116455078
2025-04-15,200.55760192871094
2025-04-16,193.5891571044922
2025-04-17,192.5408935546875
2025-04-21,187.5691375732422
2025-04-22,192.1415557861328
2025-04-23,197.71231079101562
2025-04-24,205.090087890625
2025-04-25,208.12506103515625
2025-04-28,207.78562927246094
2025-04-29,208.7540283203125
2025-04-30,209.62257385253906
2025-05-01,212.69747924804688
2025-05-02,216.2515869140625
2025-05-05,215.10350036621094
2025-05-06,213.3164520263672
2025-05-07,215.45291137695312
2025-05-08,217.50950622558594
2025-05-09,217.23995971679688
2025-05-12,227.3232421875
2025-05-13,232.23509216308594
2025-05-14,233.74261474609375
2025-05-15,234.06207275390625
2025-05-16,234.5013427734375
2025-05-19,234.1619110107422
2025-05-20,233.28335571289062
2025-05-21,228.90061950683594
2025-05-22,228.9605255126953
2025-05-23,226.43470764160156
2025-05-27,231.8157958984375
2025-05-28,230.85739135742188
2025-05-29,231.2467498779297
2025-05-30,230.52793884277344
2025-06-02,232.56454467773438
2025-06-03,236.0587615966797
2025-06-04,236.40818786621094
2025-06-05,235.7393035888672
2025-06-06,237.96560668945312
2025-06-09,239.1336669921875
2025-06-10,240.47145080566406
2025-06-11,239.94232177734375
2025-06-12,242.16864013671875
2025-06-13,238.77426147460938
2025-06-16,242.63784790039062
2025-06-17,240.92071533203125
2025-06-18,241.21022033691406
2025-06-20,240.14198303222656
2025-06-23,242.8800048828125
2025-06-24,247.24000549316406
2025-06-25,249.35000610351562
2025-06-26,251.07000732421875
2025-06-27,250.77000427246094
2025-06-30,253.22999572753906
2025-07-01,250.97000122070312
2025-07-02,253.6199951171875
2025-07-03,256.9599914550781
2025-07-07,254.9199981689453
2025-07-08,256.2900085449219
2025-07-09,257.8299865722656
2025-07-10,256.9800109863281
2025-07-11,255.85000610351562
2025-07-14,255.63999938964844
2025-07-15,257.9100036621094
2025-07-16,258.7099914550781
2025-07-17,261.05999755859375
2025-07-18,260.8900146484375
2025-07-21,261.2300109863281
2025-07-22,258.80999755859375
2025-07-23,260.2900085449219
2025-07-24,261.3900146484375
2025-07-25,261.989990234375
2025-07-28,264.0799865722656
2025-07-29,264.0899963378906
2025-07-30,264.67999267578125
2025-07-31,262.739990234375
2025-08-01,257.07000732421875
2025-08-04,262.2900085449219
2025-08-05,260.1199951171875
2025-08-06,263.04998779296875
2025-08-07,263.2900085449219
2025-08-08,265.9200134277344
2025-08-11,264.1199951171875
2025-08-12,268.2099914550781
2025-08-13,268.30999755859375
2025-08-14,267.7300109863281
2025-08-15,265.70001220703125
2025-08-18,266.2699890136719
2025-08-19,261.6199951171875
2025-08-20,259.8500061035156
2025-08-21,258.9100036621094
2025-08-22,262.4200134277344
2025-08-25,261.8299865722656
